Category,Topic,Word
People,Feelings(see all),confession
People,Feelings(see all),confound
People,Feelings(see all),confrontational
People,Feelings(see all),conscience-stricken
People,Feelings(see all),consternation
People,Feelings(see all),contempt
People,Feelings(see all),contemptuous
People,Feelings(see all),content
People,Feelings(see all),controversial
People,Feelings(see all),cool
People,Feelings(see all),cowed
People,Feelings(see all),cower
People,Feelings(see all),cranky
People,Feelings(see all),crazy
People,Feelings(see all),creepy
People,Feelings(see all),crestfallen
People,Feelings(see all),cringe
People,Feelings(see all),cringeworthy
People,Feelings(see all),cross
People,Feelings(see all),crotchety
People,Feelings(see all),crumple
People,Feelings(see all),cry
People,Feelings(see all),curdle
People,Feelings(see all),curious
People,Feelings(see all),dead beat
People,Feelings(see all),dejected
People,Feelings(see all),dejection
People,Feelings(see all),delighted
People,Feelings(see all),delirious
People,Feelings(see all),demolish
People,Feelings(see all),depressed
People,Feelings(see all),depressing
People,Feelings(see all),depression
People,Feelings(see all),desire
People,Feelings(see all),desolate
People,Feelings(see all),desolation
People,Feelings(see all),despair
People,Feelings(see all),desperate
People,Feelings(see all),desperation
People,Feelings(see all),despondency
People,Feelings(see all),despondent
People,Feelings(see all),detest
People,Feelings(see all),devastate
People,Feelings(see all),devoted
People,Feelings(see all),devotion
People,Feelings(see all),devour
People,Feelings(see all),diffidence
People,Feelings(see all),diffident
People,Feelings(see all),disappoint
People,Feelings(see all),disappointed
People,Feelings(see all),disappointing
People,Feelings(see all),disappointment
People,Feelings(see all),disapproval
People,Feelings(see all),discomfit
People,Feelings(see all),discomfiture
People,Feelings(see all),discomfort
People,Feelings(see all),disconcert
People,Feelings(see all),disconcerted
People,Feelings(see all),disconcerting
People,Feelings(see all),disconsolate
People,Feelings(see all),discontent
People,Feelings(see all),discontented
People,Feelings(see all),disgrace
People,Feelings(see all),disgraceful
People,Feelings(see all),disgruntled
People,Feelings(see all),disgust
People,Feelings(see all),disgusted
People,Feelings(see all),disgusting
People,Feelings(see all),disillusioned
People,Feelings(see all),disinterested
People,Feelings(see all),dismay
People,Feelings(see all),distress
People,Feelings(see all),distressed
People,Feelings(see all),distressing
People,Feelings(see all),disturbed
People,Feelings(see all),dog-tired
People,Feelings(see all),doldrums
People,Feelings(see all),doleful
People,Feelings(see all),dote on
People,Feelings(see all),dote upon
People,Feelings(see all),doting
People,Feelings(see all),down
People,Feelings(see all),downcast
People,Feelings(see all),downer
People,Feelings(see all),downhearted
People,Feelings(see all),down in the dumps
People,Feelings(see all),down in the mouth
People,Feelings(see all),drab
People,Feelings(see all),drag
People,Feelings(see all),drained
People,Feelings(see all),dread
People,Feelings(see all),dreaded
People,Feelings(see all),dreadful
People,Feelings(see all),dreary
People,Feelings(see all),droop
People,Feelings(see all),drowsy
People,Feelings(see all),dry
People,Feelings(see all),dull
People,Feelings(see all),dumbfound
People,Feelings(see all),dumbfounded
People,Feelings(see all),eager
People,Feelings(see all),eagerness
People,Feelings(see all),eco-anxiety
People,Feelings(see all),ecstatic
People,Feelings(see all),edgy
People,Feelings(see all),effervescent
People,Feelings(see all),ejaculation
People,Feelings(see all),elated
People,Feelings(see all),electric
